created_time,id,pre_processed_message,message_min_processed,shares,status_type,full_picture,reactions_like,reactions_haha,reactions_wow,reactions_sad,reactions_angry,reactions_love,has_textual_message,author
2020-09-28T18:21:07+0000,353551475083023_1100784040359759,maneira esperta endividar contrata despesa aumenta divida dizer aumentando agenda brasil velho politica economica malandragem sinal governo quer enfrentar problemas espero balao ensaio marcos lisboa proposta governo federal financiar renda cidada calote precatorios dinheiro fundeb,e uma maneira esperta de se endividar : contrata despesa e aumenta a divida sem dizer que ela esta aumentando . e a agenda do brasil velho a politica economica da malandragem . sinal de que o governo nao quer enfrentar os problemas . espero que seja so um balao de ensaio . marcos lisboa sobre a proposta do governo federal de financiar o renda cidada com um calote dos precatorios e dinheiro do fundeb .,644,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t1.0-9/s720x720/120127196_1100783743693122_7426945492523250699_n.png?_nc_cat=108&_nc_sid=8024bb&_nc_ohc=zzRHXnBQieYAX_deLFB&_nc_ht=scontent-gru1-1.xx&oh=1a5d3618aa61b4ff7ef9aacb265ee333&oe=5F9B3F10,2651,27,20,117,296,5,True,amoedo
2020-09-28T14:24:15+0000,353551475083023_1100635540374609,culpa empregado setor publico sim modelo estado brasileiro favorece setor publico custas cidadao setor privado reforma administrativa urgente,a culpa nao e do empregado do setor publico . e sim do modelo de estado brasileiro que favorece o setor publico as custas do cidadao do setor privado . por isso a reforma administrativa e urgente .,683,added_photos,https://scontent-gru2-1.xx.fbcdn.net/v/t1.0-9/120424607_1100635373707959_2263238626511505573_n.png?_nc_cat=107&_nc_sid=8024bb&_nc_ohc=RIonSLrFo7UAX-dA5qe&_nc_ht=scontent-gru2-1.xx&oh=9b6a6b02dbf1a2ac8d993e0395fb76be&oe=5F9BE085,3531,42,30,148,544,19,True,amoedo
2020-09-28T12:44:11+0000,353551475083023_1100567787048051,mostre todo mundo novo conta atualize foto perfil twibbon basta acessar,mostre para todo mundo que o novo conta com voce ! atualize sua foto de perfil com o twibbon . basta acessar https : //twibbon.com/support/conte-com-o-novo #,109,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t1.0-9/p720x720/120291730_1100567680381395_3424118055192025251_n.jpg?_nc_cat=1&_nc_sid=85a577&_nc_ohc=QW-z6Q2SCkUAX96KTlJ&_nc_ht=scontent-gru1-1.xx&tp=6&oh=81b0511534946337aae99a36f5ad9d7c&oe=5F9E7EE1,5215,565,7,3,58,229,True,amoedo
2020-09-27T21:10:48+0000,353551475083023_1100120790426084,parabens todos sairam indignacao acao tao pouco tempo fizerem novo crescer tanto conheca candidatos novo candidatosnovoorgbr vote,parabens para todos que sairam da indignacao para a acao e em tao pouco tempo fizerem o novo crescer tanto ! conheca os candidatos do novo em candidatos.novo.org.br e vote 30 !,371,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t1.0-9/p720x720/120224687_1100120767092753_3607697135145453139_o.jpg?_nc_cat=104&_nc_sid=110474&_nc_ohc=Nz7yYwFfG2cAX_2PIMF&_nc_oc=AQl4Q-VQyZm0YNPaMVw0DqCRqS409JZN4sLdGy2MPZtVgD4ydt9oX4ETeyJuCO3rbu8&_nc_ht=scontent-gru1-1.xx&tp=6&oh=454a57c37e5835f92f685b40b360897b&oe=5F9CF66A,4662,36,13,2,16,304,True,amoedo
2020-09-27T18:58:37+0000,353551475083023_1100045103766986,campanha eleitoral comeca hoje imprensa novamente papel primordial nesse processo colunistas analisam politica especial responsabilidade informar conscientizar eleitores coluna jornalista vera magalhaes hoje infelizmente vai direcao contraria titulo nova politica caducou faz criticas novo pontos justamente demonstram partido exemplo inovacao politica brasileira novo principios valores bastante claros consistencia atuacao bancadas federais estaduais partido contra aumento impostos defesa constante liberdade economica simplificacao tributaria responsabilidade fiscal oportunidades menos privilegios sempre presentes demonstram visao ideologica atuacao firme bancada novo aprovacao reforma previdencia lideranca reforma administrativa exemplos atuacao grupo trabalha cidadao beneficiar minorias algo comum politica tradicional devolucao fundo eleitoral economia r milhoes cofres publicos nada naive ingenuo ingles citado jornalista todos demais partidos fizessem economia total r bilhoes alem disso utilizacao dinheiro publico campanhas obrigaria partidos buscarem representatividade junto eleitores algo absolutamente inovador cenario politico brasileiro menciona ainda caso candidato prefeitura paulo filiacao suspensa comite etica novo atendendo solicitacao filiado fato ocorre vesperas eleicoes municipais lembro comportamento partidos tradicionais preservando mandatarios dirigentes condenados justica fica evidente comportamento novo totalmente inovador queremos cidadaos pais diferente responsabilidade todos transformacao passa politica apontar erros politicos partidos fundamental parte imprensa atacar criticar forma totalmente equivocada procura faz diferente apenas forma endossar perpetuar velhas praticas politicas tanto atrapalham vida todos brasileiros,a campanha eleitoral comeca hoje e a imprensa tem novamente um papel primordial nesse processo . aqueles colunistas que analisam politica em especial tem a responsabilidade de informar e conscientizar os eleitores . a coluna da jornalista vera magalhaes de hoje infelizmente vai na direcao contraria . com o titulo a nova politica caducou ele faz criticas ao novo em pontos que justamente demonstram que o partido e um exemplo de inovacao na politica brasileira . o novo tem principios e valores bastante claros . a consistencia da atuacao das bancadas federais e estaduais do partido contra aumento de impostos defesa constante por mais liberdade economica simplificacao tributaria responsabilidade fiscal mais oportunidades e menos privilegios estao sempre presentes e demonstram a nossa visao ideologica . a atuacao firme da bancada do novo na aprovacao da reforma da previdencia e a lideranca da reforma administrativa sao exemplos da atuacao de um grupo que trabalha para o cidadao e nao para beneficiar minorias . algo que nao e comum na politica tradicional . a devolucao do fundo eleitoral uma economia de r $ 36 milhoes para os cofres publicos nao tem nada de naive ( ingenuo em ingles ) como e citado pela jornalista . se todos os demais partidos fizessem isso teriamos uma economia total de r $ 2 bilhoes . alem disso a nao utilizacao de dinheiro publico para campanhas obrigaria os partidos a buscarem representatividade junto aos seus eleitores . algo absolutamente inovador no cenario politico brasileiro . ela menciona ainda o caso do candidato a prefeitura de sao paulo que teve a sua filiacao suspensa pelo comite de etica do novo atendendo a solicitacao de um filiado . o fato ocorre as vesperas das eleicoes municipais . quando lembro do comportamento dos partidos tradicionais preservando seus mandatarios e dirigentes mesmo depois de condenados pela justica fica evidente que o comportamento do novo e totalmente inovador . se queremos como cidadaos um pais diferente a responsabilidade e de todos e a transformacao passa pela politica . apontar erros de politicos e partidos e fundamental por parte da imprensa mas atacar e criticar de forma totalmente equivocada quem procura e faz diferente e apenas um forma de endossar e perpetuar as velhas praticas politicas que tanto atrapalham a vida de todos os brasileiros .,597,added_photos,https://scontent-gru2-1.xx.fbcdn.net/v/t1.0-9/120300641_1100051183766378_3812711354717889385_n.png?_nc_cat=107&_nc_sid=8024bb&_nc_ohc=4qVs4PWk1sEAX_ZtloY&_nc_ht=scontent-gru2-1.xx&oh=3fd5745cd3e045cd55ad7c35b5bc6a06&oe=5F9C3DF7,6029,552,32,43,101,162,True,amoedo
2020-09-27T17:11:48+0000,353551475083023_1099978560440307,conheca candidatos novo candidatosnovoorgbr participe,conheca os candidatos do novo em candidatos.novo.org.br e participe !,291,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t1.0-9/s720x720/120118671_1099978540440309_3501276915296894307_o.jpg?_nc_cat=108&_nc_sid=9e2e56&_nc_ohc=WTAbVnhqnYEAX9O-qBm&_nc_ht=scontent-gru1-1.xx&tp=7&oh=ef4b199c97d224750ec2682ef03649fa&oe=5F9D7E17,3222,52,5,1,17,86,True,amoedo
2020-09-27T00:02:20+0000,353551475083023_1099273413844155, , ,1427,added_photos,https://scontent-gru2-2.xx.fbcdn.net/v/t1.0-9/s720x720/120045186_1099273390510824_7572651680971128865_o.jpg?_nc_cat=102&_nc_sid=110474&_nc_ohc=fym0aqAh_zQAX__a_gT&_nc_ht=scontent-gru2-2.xx&tp=7&oh=149b843826db27194076ac43b923bd2c&oe=5F9E2BA9,7994,45,29,378,806,44,False,amoedo
2020-09-26T18:52:54+0000,353551475083023_1099089067195923,video esclarecedor suspensao candidatura novo prefeitura paulo daniel jose deputado estadual novo deixa claro verdadeiro papel lider ser coerente omitir defender certo instituicao parabens sirva exemplo todos buscam politica diferente pais,video esclarecedor sobre a suspensao da candidatura do novo a prefeitura em sao paulo . daniel jose deputado estadual pelo novo deixa claro o verdadeiro papel de um lider : ser coerente nao se omitir defender o que e certo e a instituicao . parabens e que sirva de exemplo para todos os que buscam uma politica diferente para o nosso pais .,265,added_video,https://scontent-gru1-1.xx.fbcdn.net/v/t15.5256-10/120198790_245415890222166_8786271903910564867_n.jpg?_nc_cat=108&_nc_sid=ad6a45&_nc_ohc=PQNRXuvhSRgAX8MwkwV&_nc_ht=scontent-gru1-1.xx&oh=e2872a5887325f059cfd19fba6df4c2f&oe=5F9F089A,2485,53,7,6,7,210,True,amoedo
2020-09-26T17:21:20+0000,353551475083023_1098944467210383,pais liberdade economica pais populacao liberdade empreender trabalhar consumir investir dessa forma cidadao pode alcancar potencial pais desenvolver caminho todos paises deram certo,um pais com liberdade economica e um pais em que a populacao tem liberdade para empreender trabalhar consumir e investir . dessa forma o cidadao pode alcancar seu potencial e o pais se desenvolver . esse foi o caminho de todos os paises que deram certo .,493,added_photos,https://scontent-gru2-1.xx.fbcdn.net/v/t1.0-9/p720x720/120184508_1098943583877138_3600073104196207545_n.png?_nc_cat=109&_nc_sid=8024bb&_nc_ohc=ASnNKbVW-PkAX80I-tD&_nc_ht=scontent-gru2-1.xx&oh=c196d80c0316aec54acb87eb0f51a342&oe=5F9B4275,2375,29,25,191,26,20,True,amoedo
2020-09-26T14:45:37+0000,353551475083023_1098935377211292,nova iorque detroit historia sucesso fracasso decada nova iorque detroit duas grandes cidades industriais eua detroit concentrava montadoras automoveis nova iorque historicamente grande produtora textil pais nesta epoca grandes polos manufatureiros mundo encontravam regioes proximas centros urbanos reduzir maximo custos transporte inovacoes tecnologicas derrubaram custos logistica decadas posteriores inverteram logica queda custo logistica empresas mudaram grandes centros urbanos cidades outros paises busca menores custos alugueis salarios posteriormente producao industrial acelerou migracao paises emergentes inversao paradigma fez cidades industriais eua nova iorque detroit sofressem baque enorme curto espaco tempo empresas mudaram deixando milhoes desempregados qualidade vida caiu violencia aumentou receita publica despencou levando piores servicos publicos detroit tentou preservar empresas esperanca compensar desvantagens custo manter setor automobilistico competitivo cidade apostou subsidios estimulos industriais grandes obras nada disso capaz tornar industria competitiva nova iorque lidou problema outra forma perceber poderia ser polo manufatureiro tratou reinventar cidade reduziu burocracias facilitou vida queria trabalhar empreender aprimorou capital humano atraves educacao qualificacao priorizou seguranca ambiente propicio inovacao atraiu empresas mundo todo principalmente setor servicos hoje cidade nova iorque prosperas mundo centro referencia desenvolvimento educacao seguranca detroit tornou triste simbolo fracasso tendo apenas terco populacao duas cidades mostram caminho desenvolvimento sustentavel estado intervindo economia subsidios estimulos fiscais preservar empresas sim garantir ambiente facilite vida quer empreender trabalhar prestar servicos publicos eficientes deixar inovacao cumpra papel conteudos visite pagina novoexplica,nova iorque e detroit uma historia de sucesso e uma de fracasso . ate a decada de 1960 nova iorque e detroit eram duas das grandes cidades industriais dos eua . detroit concentrava as montadoras de automoveis e nova iorque era historicamente a grande produtora textil do pais . nesta epoca os grandes polos manufatureiros do mundo se encontravam em regioes proximas dos centros urbanos para reduzir ao maximo os custos de transporte . as inovacoes tecnologicas que derrubaram os custos de logistica nas decadas posteriores inverteram essa logica . com a queda do custo de logistica as empresas se mudaram dos grandes centros urbanos para cidades - e ate mesmo para outros paises - em busca de menores custos como alugueis e salarios . posteriormente a producao industrial acelerou a migracao para paises emergentes . esta inversao de paradigma fez com que as cidades industriais dos eua como nova iorque e detroit sofressem um baque enorme . em um curto espaco de tempo as empresas se mudaram deixando milhoes de desempregados . a qualidade de vida caiu a violencia aumentou e a receita publica despencou levando a piores servicos publicos . detroit tentou preservar suas empresas . na esperanca de compensar as desvantagens de custo e manter o setor automobilistico competitivo a cidade apostou em subsidios estimulos industriais e em grandes obras . nada disso foi capaz de tornar a industria competitiva . nova iorque lidou com o problema de outra forma . ao perceber que nao poderia ser mais um polo manufatureiro tratou de se reinventar . a cidade reduziu burocracias e facilitou a vida de quem queria trabalhar e empreender . aprimorou o capital humano atraves da educacao e qualificacao e priorizou a seguranca . o ambiente propicio para inovacao atraiu empresas do mundo todo principalmente do setor de servicos . hoje a cidade de nova iorque e uma das mais prosperas do mundo um centro de referencia em desenvolvimento educacao e seguranca . ja detroit se tornou um triste simbolo de fracasso tendo apenas um terco da populacao que tinha em 1950. essas duas cidades nos mostram que o caminho para o desenvolvimento sustentavel nao e com o estado intervindo na economia com subsidios e estimulos fiscais para preservar empresas . e sim garantir um ambiente que facilite a vida de quem quer empreender e trabalhar prestar servicos publicos eficientes e deixar que a inovacao cumpra o seu papel . para mais conteudos como esse visite a pagina do # novoexplica https : //novo.org.br/acompanhe/novo-explica/,304,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t1.0-9/p720x720/120272595_1098934937211336_4517918012254743989_n.jpg?_nc_cat=103&_nc_sid=8024bb&_nc_ohc=SXQ0miMJ5m0AX9n1TAC&_nc_ht=scontent-gru1-1.xx&tp=6&oh=fec4023781695c63a661e2aa39f8538a&oe=5F9B73FD,2264,14,15,0,0,41,True,amoedo
2020-09-25T15:39:07+0000,353551475083023_1098218937282936, , ,1467,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t1.0-9/s720x720/120233932_1098218903949606_294762075075755400_o.jpg?_nc_cat=106&_nc_sid=110474&_nc_ohc=fmV_D7WGiZkAX_T9HC-&_nc_ht=scontent-gru1-1.xx&tp=7&oh=ffc2f3c140eece0e1663cd4575534143&oe=5F9BB5D5,8916,143,54,61,197,83,False,amoedo
2020-09-24T20:08:06+0000,353551475083023_1097481267356703, , ,1318,added_photos,https://scontent-gru2-1.xx.fbcdn.net/v/t1.0-9/s720x720/120041049_1097481247356705_7234219603567461298_o.jpg?_nc_cat=107&_nc_sid=110474&_nc_ohc=OU4uFCSzTIYAX9AeCfS&_nc_ht=scontent-gru2-1.xx&tp=7&oh=b5754ea7723852a403d71b3847cdbfc0&oe=5F9B60D7,12679,18,25,12,25,393,False,amoedo
2020-09-24T19:30:43+0000,353551475083023_1097459497358880, , ,825,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t1.0-9/s720x720/119907006_1097459470692216_2375371702979039237_o.jpg?_nc_cat=106&_nc_sid=110474&_nc_ohc=gPL-26HXDB0AX-7rCva&_nc_ht=scontent-gru1-1.xx&tp=7&oh=fce0382c8bb89d710caf6ad5bd867a5d&oe=5F9EA702,10459,66,31,15,14,533,False,amoedo
2020-09-24T15:11:33+0000,353551475083023_1097302704041226,quais reformas reforma tributaria reforma administrativa liberdade trabalhar empreender privatizacoes concessoes abertura comercial priorizacao educacao basica bc independente concorrencia setor bancario seguir teto gastos,e quais sao estas reformas ? reforma tributaria reforma administrativa mais liberdade para trabalhar e empreender privatizacoes e concessoes abertura comercial priorizacao da educacao basica bc independente concorrencia no setor bancario seguir o teto de gastos,411,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t1.0-9/s720x720/120156001_1097302667374563_5045062246700835437_o.jpg?_nc_cat=108&_nc_sid=110474&_nc_ohc=x0pbqqVzA2IAX-DMbth&_nc_ht=scontent-gru1-1.xx&tp=7&oh=ec5cf74a8e9daf74598311f1a09f897f&oe=5F9BDE9D,4028,86,14,55,33,67,True,amoedo
2020-09-23T17:32:27+0000,353551475083023_1096618160776347, , ,800,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t1.0-9/s720x720/120090366_1096618130776350_2977372084183214658_o.jpg?_nc_cat=101&_nc_sid=9e2e56&_nc_ohc=0dD8O2HK70UAX8b46ao&_nc_ht=scontent-gru1-1.xx&tp=7&oh=f0a8acf9c475a598dd1f1e039282b7b3&oe=5F9EF186,5719,13,9,6,11,103,False,amoedo
2020-09-23T13:46:43+0000,353551475083023_1096436807461149,paises adotam imposto cpmf venezuela mexico paquistao sri lanka argentina bolivia colombia peru r dominicana honduras hungria nenhum pais desenvolvido lista seguir exemplos paises deram certo,estes sao os paises que adotam um imposto como a cpmf : venezuela mexico paquistao sri lanka argentina bolivia colombia peru r. dominicana honduras hungria nenhum pais desenvolvido esta na lista . por que nao seguir os exemplos dos paises que deram certo ?,1118,added_photos,https://scontent-gru2-2.xx.fbcdn.net/v/t1.0-0/p600x600/120108941_1096436760794487_8716596470242467906_o.jpg?_nc_cat=110&_nc_sid=110474&_nc_ohc=n4VVuOjoMVAAX_DekfF&_nc_ht=scontent-gru2-2.xx&tp=6&oh=a185147adc2ca1aec0307b3b0fdf1658&oe=5F9E05B0,5726,55,21,141,633,16,True,amoedo
2020-09-22T18:19:26+0000,353551475083023_1095732930864870, , ,7639,added_photos,https://scontent-gru2-1.xx.fbcdn.net/v/t1.0-9/s720x720/119964109_1095732910864872_8450220738831533675_o.jpg?_nc_cat=107&_nc_sid=9e2e56&_nc_ohc=dhEy4YPIopgAX_g3CfX&_nc_ht=scontent-gru2-1.xx&tp=7&oh=5650090186ac958381d8999b7d473052&oe=5F9D212D,32500,1579,137,1055,1878,743,False,amoedo
2020-09-22T14:50:18+0000,353551475083023_1095585987546231,italianos aprovaram semana referendo reducao terco congresso numero deputados senadores italia caira proxima legislatura defendi ideia brasil opiniao,os italianos aprovaram esta semana em referendo a reducao de um terco do congresso . o numero de deputados e senadores na italia caira de 945 para 600 na proxima legislatura . defendi esta ideia em 2018 para o brasil . qual a sua opiniao ?,2127,added_video,https://scontent-gru2-1.xx.fbcdn.net/v/t15.5256-10/120005404_270736124344596_6383465941853514299_n.jpg?_nc_cat=107&_nc_sid=ad6a45&_nc_ohc=UCTSMd5byhkAX8dPmIL&_nc_ht=scontent-gru2-1.xx&oh=d8060d0c8a771bcb8179e0ce1658ba6e&oe=5F9BC58B,10298,37,21,1,9,416,True,amoedo
2020-09-21T20:58:58+0000,353551475083023_1094994864272010, , ,1632,added_photos,https://scontent-gru2-2.xx.fbcdn.net/v/t1.0-9/s720x720/120022323_1094994837605346_7970124914864184328_o.jpg?_nc_cat=105&_nc_sid=110474&_nc_ohc=DtqHWFpQ6tEAX_7swT_&_nc_ht=scontent-gru2-2.xx&tp=7&oh=8860ba4577d957eaf39c4fe9e663891c&oe=5F9CD098,10398,80,39,130,1215,187,False,amoedo
2020-09-21T17:31:40+0000,353551475083023_1094884714283025, , ,391,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t1.0-9/s720x720/119985600_1094884674283029_4887356467274281968_o.jpg?_nc_cat=104&_nc_sid=110474&_nc_ohc=IWKGKVmHXxQAX_OmZK7&_nc_ht=scontent-gru1-1.xx&tp=7&oh=06189af340e4e15a9cb69dcbea1a83ac&oe=5F9EFFA9,2524,15,34,116,573,17,False,amoedo
2020-09-21T13:52:41+0000,353551475083023_1094739974297499, , ,1254,added_photos,https://scontent-gru2-1.xx.fbcdn.net/v/t1.0-9/s720x720/120026914_1094739937630836_93182465564800258_o.jpg?_nc_cat=107&_nc_sid=110474&_nc_ohc=ZOGh3eEha4YAX_H16PG&_nc_ht=scontent-gru2-1.xx&tp=7&oh=8a68050082e8d2487461f050d478ef94&oe=5F9D5396,10641,52,13,96,63,168,False,amoedo
